# addr	mode	name  (STT_FUNC from a byte-matching decomp ELF; blank name = let the finder synthesise one)
0x081C31C0	thumb	BufferNatureString
0x081C31F0	thumb	GetMetLevelString
0x081C3220	thumb	DoesMonOTMatchOwner
0x081C32BC	thumb	DidMonComeFromGBAGames
0x081C32E0	thumb	DidMonComeFromRSE
0x081C3304	thumb	IsInGamePartnerMon
0x081C335C	thumb	PrintEggOTName
0x081C33CC	thumb	PrintEggOTID
0x081C3428	thumb	PrintEggState
0x081C349C	thumb	PrintEggMemo
0x081C3530	thumb	PrintSkillsPageText
0x081C3554	thumb	Task_PrintSkillsPage
0x081C35E4	thumb	PrintHeldItemName
0x081C3690	thumb	PrintRibbonCount
0x081C3710	thumb	BufferLeftColumnStats
0x081C37D8	thumb	PrintLeftColumnStats
0x081C3808	thumb	BufferRightColumnStats
0x081C3890	thumb	PrintRightColumnStats
0x081C38C0	thumb	PrintExpPointsNextLevel
0x081C3984	thumb	PrintBattleMoves
0x081C39F0	thumb	Task_PrintBattleMoves
0x081C3B08	thumb	PrintMoveNameAndPP
0x081C3C5C	thumb	PrintMovePowerAndAccuracy
0x081C3D08	thumb	PrintContestMoves
0x081C3D54	thumb	Task_PrintContestMoves
0x081C3E2C	thumb	PrintContestMoveDescription
0x081C3E9C	thumb	PrintMoveDetails
0x081C3F44	thumb	PrintNewMoveDetailsOrCancelText
0x081C4064	thumb	AddAndFillMoveNamesWindow
0x081C40A0	thumb	SwapMovesNamesPP
0x081C4154	thumb	PrintHMMovesCantBeForgotten
0x081C4190	thumb	ResetSpriteIds
0x081C41C0	thumb	DestroySpriteInArray
0x081C4204	thumb	SetSpriteInvisibility
0x081C424C	thumb	HidePageSpecificSprites
0x081C4280	thumb	SetTypeIcons
0x081C42C8	thumb	CreateMoveTypeIcons
0x081C4318	thumb	SetTypeSpritePosAndPal
0x081C43A0	thumb	SetMonTypeIcons
0x081C4420	thumb	SetMoveTypeIcons
0x081C4484	thumb	SetContestMoveTypeIcons
0x081C44F0	thumb	SetNewMoveTypeIcon
0x081C4568	thumb	SwapMovesTypeSprites
0x081C45F4	thumb	LoadMonGfxAndSprite
0x081C4778	thumb	PlayMonCry
0x081C47B4	thumb	CreateMonSprite
0x081C4844	thumb	SpriteCB_Pokemon
0x081C488C	thumb	SummaryScreen_SetAnimDelayTaskId
0x081C4898	thumb	SummaryScreen_DestroyAnimDelayTask
0x081C48B4	thumb	IsMonAnimationFinished
0x081C48F0	thumb	StopPokemonAnimations
0x081C4984	thumb	CreateMonMarkingsSprite
0x081C49E0	thumb	RemoveAndCreateMonMarkingsSprite
0x081C4A08	thumb	CreateCaughtBallSprite
0x081C4A88	thumb	CreateSetStatusSprite
0x081C4AF8	thumb	CreateMoveSelectorSprites
0x081C4BE4	thumb	SpriteCB_MoveSelector
0x081C4C60	thumb	DestroyMoveSelectorSprites
0x081C4C84	thumb	SetMainMoveSelectorColor
0x081C4D18	thumb	KeepMoveSelectorVisible
0x081C4D70	thumb	LoadPokedexAreaMapGfx
0x081C4E90	thumb	TryShowPokedexAreaMap
0x081C4EB4	thumb	FreePokedexAreaMapBgNum
0x081C4ED0	thumb	PokedexAreaMapChangeBgY
0x081C4EEC	thumb	InitBattlePyramidBagCursorPosition
0x081C4EFC	thumb	CB2_PyramidBagMenuFromStartMenu
0x081C4F10	thumb	OpenBattlePyramidBagInBattle
0x081C4F24	thumb	ChooseItemsToTossFromPyramidBag
0x081C4F44	thumb	Task_ChooseItemsToTossFromPyramidBag
0x081C4F84	thumb	CB2_ReturnToPyramidBagMenu
0x081C4F98	thumb	GoToBattlePyramidBagMenu
0x081C501C	thumb	CB2_PyramidBag
0x081C5038	thumb	VBlankCB_PyramidBag
0x081C504C	thumb	CB2_LoadPyramidBagMenu
0x081C5078	thumb	LoadPyramidBagMenu
0x081C51DC	thumb	InitPyramidBagBgs
0x081C5238	thumb	LoadPyramidBagGfx
0x081C5314	thumb	SetBagItemsListTemplate
0x081C540C	thumb	CopyBagItemName
0x081C5460	thumb	BagCursorMoved
0x081C5518	thumb	PrintItemQuantity
0x081C55D8	thumb	PrintItemDescription
0x081C5674	thumb	AddScrollArrows
0x081C56CC	thumb	RemoveScrollArrow
0x081C56F8	thumb	CreatePyramidBagInputTask
0x081C5738	thumb	SwapItems
0x081C57A8	thumb	MovePyramidBagItemSlotInList
0x081C586C	thumb	CompactItems
0x081C5924	thumb	UpdatePyramidBagList
0x081C59BC	thumb	UpdatePyramidBagCursorPos
0x081C5A20	thumb	InitPyramidBagScroll
0x081C5A98	thumb	PrintSelectorArrow
0x081C5AB8	thumb	PrintSelectorArrowAtPos
0x081C5B14	thumb	CloseBattlePyramidBag
0x081C5B4C	thumb	Task_ClosePyramidBag
0x081C5BC8	thumb	Task_HandlePyramidBagInput
0x081C5D20	thumb	OpenContextMenu
0x081C5EAC	thumb	PrintMenuActionText_SingleRow
0x081C5F08	thumb	PrintMenuActionText_MultiRow
0x081C5F68	thumb	HandleMenuActionInput_SingleRow
0x081C5FE4	thumb	HandleMenuActionInput_2x2
0x081C616C	thumb	IsValidMenuAction
0x081C61A8	thumb	CloseMenuActionWindow
0x081C61E0	thumb	BagAction_UseOnField
0x081C6258	thumb	BagAction_Cancel
0x081C629C	thumb	SetTaskToMainPyramidBagInputHandler
0x081C62C4	thumb	BagAction_Toss
0x081C6350	thumb	AskConfirmToss
0x081C63D0	thumb	DontTossItem
0x081C6404	thumb	ShowNumToToss
0x081C645C	thumb	UpdateNumToToss
0x081C64B4	thumb	Task_ChooseHowManyToToss
0x081C654C	thumb	TossItem
0x081C65CC	thumb	Task_TossItem
0x081C6648	thumb	BagAction_Give
0x081C66AC	thumb	ShowCantHoldMessage
0x081C66EC	thumb	Task_WaitCloseErrorMessage
0x081C6714	thumb	Task_CloseBattlePyramidBagMessage
0x081C674C	thumb	TryCloseBagToGiveItem
0x081C679C	thumb	BagAction_UseInBattle
0x081C67CC	thumb	Task_BeginItemSwap
0x081C68B0	thumb	Task_ItemSwapHandleInput
0x081C6964	thumb	PerformItemSwap
0x081C6A14	thumb	CancelItemSwap
0x081C6A94	thumb	TryStoreHeldItemsInPyramidBag
0x081C6BD8	thumb	InitPyramidBagWindows
0x081C6C3C	thumb	PyramidBagPrint
0x081C6C94	thumb	PyramidBagPrint_Quantity
0x081C6CEC	thumb	DrawTossNumberWindow
0x081C6D08	thumb	GetMenuActionWindowId
0x081C6D24	thumb	OpenMenuActionWindowById
0x081C6D6C	thumb	CloseMenuActionWindowById
0x081C6DAC	thumb	CreatePyramidBagYesNo
0x081C6DD8	thumb	DisplayItemMessageInBattlePyramid
0x081C6E1C	thumb	CloseBattlePyramidBagTextWindow
0x081C6E38	thumb	FreeItemIconSprite
0x081C6E98	thumb	LoadPyramidBagPalette
0x081C6EF4	thumb	CreatePyramidBagSprite
0x081C6F20	thumb	ShakePyramidBag
0x081C6F68	thumb	SpriteCB_BagWaitForShake
0x081C6F90	thumb	ShowItemIcon
0x081C6FF8	thumb	FreeItemIconSpriteByAltId
0x081C700C	thumb	CreateSwapLine
0x081C7028	thumb	SetSwapLineInvisibility
0x081C704C	thumb	UpdateSwapLinePos
0x081C7078	thumb	CreateLoopedTask
0x081C70D8	thumb	IsLoopedTaskActive
0x081C7124	thumb	FuncIsActiveLoopedTask
0x081C7170	thumb	Task_RunLoopedTask
0x081C71E4	thumb	Task_RunLoopedTask_LinkMode
0x081C7250	thumb	CB2_InitPokeNav
0x081C72A4	thumb	OpenPokenavForTutorial
0x081C72BC	thumb	CB2_InitPokenavForTutorial
0x081C7334	thumb	FreePokenavResources
0x081C7360	thumb	InitPokenavResources
0x081C7388	thumb	AnyMonHasRibbon
0x081C7400	thumb	CB2_Pokenav
0x081C7418	thumb	VBlankCB_Pokenav
0x081C742C	thumb	Task_Pokenav
0x081C756C	thumb	SetActivePokenavMenu
0x081C75D4	thumb	IsActiveMenuLoopTaskActive_
0x081C75E0	thumb	GetCurrentMenuCB
0x081C75F4	thumb	InitKeys_
0x081C7600	thumb	SetVBlankCallback_
0x081C760C	thumb	SetPokenavVBlankCallback
0x081C761C	thumb	AllocSubstruct
0x081C763C	thumb	GetSubstructPtr
0x081C7650	thumb	FreePokenavSubstruct
0x081C767C	thumb	GetPokenavMode
0x081C7688	thumb	SetPokenavMode
0x081C7694	thumb	SetSelectedConditionSearch
0x081C76AC	thumb	GetSelectedConditionSearch
0x081C76B8	thumb	CanViewRibbonsMenu
0x081C76C4	thumb	InitPokenavMainMenu
0x081C76FC	thumb	PokenavMainMenuLoopedTaskIsActive
0x081C7710	thumb	ShutdownPokenav
0x081C7738	thumb	WaitForPokenavShutdownFade
0x081C7764	thumb	LoopedTask_InitPokenavMenu
0x081C7834	thumb	SetActiveMenuLoopTasks
0x081C7850	thumb	RunMainMenuLoopedTask
0x081C786C	thumb	IsActiveMenuLoopTaskActive
0x081C7880	thumb	SlideMenuHeaderUp
0x081C78A0	thumb	SlideMenuHeaderDown
0x081C78C0	thumb	MainMenuLoopedTaskIsBusy
0x081C78D4	thumb	LoopedTask_SlideMenuHeaderUp
0x081C791C	thumb	LoopedTask_SlideMenuHeaderDown
0x081C7944	thumb	CopyPaletteIntoBufferUnfaded
0x081C795C	thumb	Pokenav_AllocAndLoadPalettes
0x081C7990	thumb	PokenavFillPalette
0x081C79BC	thumb	PokenavCopyPalette
0x081C7AC0	thumb	PokenavFadeScreen
0x081C7B34	thumb	IsPaletteFadeActive
0x081C7B40	thumb	FadeToBlackExceptPrimary
0x081C7B54	thumb	InitBgTemplates
0x081C7B74	thumb	InitHelpBar
0x081C7BA4	thumb	PrintHelpBarText
0x081C7BE8	thumb	WaitForHelpBar
0x081C7BF8	thumb	DrawHelpBar
0x081C7C28	thumb	InitPokenavMainMenuResources
0x081C7C94	thumb	CleanupPokenavMainMenuResources
0x081C7CB4	thumb	SpriteCB_SpinningPokenav
0x081C7CCC	thumb	GetSpinningPokenavSprite
0x081C7CE4	thumb	HideSpinningPokenavSprite
0x081C7D28	thumb	CreateLeftHeaderSprites
0x081C7DFC	thumb	LoadLeftHeaderGfxForIndex
0x081C7E14	thumb	UpdateRegionMapRightHeaderTiles
0x081C7E58	thumb	LoadLeftHeaderGfxForMenu
0x081C7F24	thumb	LoadLeftHeaderGfxForSubMenu
0x081C7FA0	thumb	ShowLeftHeaderGfx
0x081C7FC4	thumb	HideMainOrSubMenuLeftHeader
0x081C7FDC	thumb	SetLeftHeaderSpritesInvisibility
0x081C8010	thumb	AreLeftHeaderSpritesMoving
0x081C803C	thumb	ShowLeftHeaderSprites
0x081C8088	thumb	ShowLeftHeaderSubmenuSprites
0x081C80D4	thumb	HideLeftHeaderSprites
0x081C8110	thumb	HideLeftHeaderSubmenuSprites
0x081C814C	thumb	MoveLeftHeader
0x081C817C	thumb	SpriteCB_MoveLeftHeader
0x081C81D4	thumb	CreatePokenavList
0x081C8224	thumb	IsCreatePokenavListTaskActive
0x081C8234	thumb	DestroyPokenavList
0x081C8254	thumb	LoopedTask_CreatePokenavList
0x081C82E4	thumb	InitPokenavListBg
0x081C835C	thumb	InitPokenavListWindow
0x081C837C	thumb	InitListItems
0x081C83AC	thumb	PrintListItems
0x081C83E0	thumb	IsPrintListItemsTaskActive
0x081C83F0	thumb	LoopedTask_PrintListItems
0x081C84A4	thumb	ShouldShowUpArrow
0x081C84C0	thumb	ShouldShowDownArrow
0x081C84E8	thumb	MoveListWindow
0x081C8568	thumb	CreateMoveListWindowTask
0x081C85A0	thumb	LoopedTask_MoveListWindow
0x081C8630	thumb	PokenavList_IsMoveWindowTaskActive
0x081C8644	thumb	GetPokenavListWindowState
0x081C8658	thumb	PokenavList_MoveCursorUp
0x081C868C	thumb	PokenavList_MoveCursorDown
0x081C86CC	thumb	PokenavList_PageUp
0x081C870C	thumb	PokenavList_PageDown
0x081C875C	thumb	PokenavList_GetSelectedIndex
0x081C8770	thumb	PokenavList_GetTopIndex
0x081C877C	thumb	PokenavList_EraseListForCheckPage
0x081C87AC	thumb	PrintCheckPageInfo
0x081C87F0	thumb	PokenavList_ReshowListFromCheckPage
0x081C8820	thumb	PokenavList_IsTaskActive
0x081C8838	thumb	PokenavList_DrawCurrentItemIcon
0x081C8870	thumb	LoopedTask_EraseListForCheckPage
0x081C8958	thumb	LoopedTask_PrintCheckPageInfo
0x081C8A28	thumb	LoopedTask_ReshowListFromCheckPage
0x081C8B70	thumb	EraseListEntry
0x081C8C64	thumb	SetListMarginTile
0x081C8CB4	thumb	PrintCheckPageTrainerName
0x081C8D4C	thumb	PrintMatchCallListTrainerName
0x081C8DBC	thumb	PrintMatchCallFieldNames
0x081C8E54	thumb	PrintMatchCallFlavorText
0x081C8ED0	thumb	LoadListArrowGfx
0x081C8EF8	thumb	CreateListArrowSprites
0x081C8FE0	thumb	DestroyListArrows
0x081C9008	thumb	ToggleListArrows
0x081C9080	thumb	SpriteCB_RightArrow
0x081C90A0	thumb	SpriteCB_DownArrow
0x081C90F4	thumb	SpriteCB_UpArrow
0x081C9148	thumb	PokenavList_ToggleVerticalArrows
0x081C9160	thumb	InitPokenavListWindowState
0x081C91AC	thumb	CopyPokenavListMenuTemplate
0x081C9268	thumb	GetPokenavMainMenuType
0x081C9298	thumb	PokenavCallback_Init_MainMenuCursorOnMap
0x081C92CC	thumb	PokenavCallback_Init_MainMenuCursorOnMatchCall
0x081C9304	thumb	PokenavCallback_Init_MainMenuCursorOnRibbons
0x081C9338	thumb	PokenavCallback_Init_ConditionMenu
0x081C9368	thumb	PokenavCallback_Init_ConditionSearchMenu
0x081C939C	thumb	SetMenuInputHandler
0x081C93EC	thumb	GetMainMenuInputHandler
0x081C941C	thumb	GetMenuHandlerCallback
0x081C9430	thumb	FreeMenuHandlerSubstruct1
0x081C943C	thumb	HandleMainMenuInput
0x081C9520	thumb	HandleMainMenuInputTutorial
0x081C9588	thumb	HandleMainMenuInputEndTutorial
0x081C9600	thumb	HandleCantOpenRibbonsInput
0x081C963C	thumb	HandleConditionMenuInput
0x081C96FC	thumb	HandleConditionSearchMenuInput
0x081C9798	thumb	CB2_ReturnToMainMenu
0x081C97A4	thumb	CB2_ReturnToConditionMenu
0x081C97B0	thumb	SetMenuIdAndCB
0x081C97BC	thumb	GetMenuId
0x081C97C0	thumb	ReturnToMainMenu
0x081C97F8	thumb	ReturnToConditionMenu
0x081C9814	thumb	UpdateMenuCursorPos
0x081C9894	thumb	GetPokenavMenuType
0x081C98A4	thumb	GetPokenavCursorPos
0x081C98B4	thumb	GetCurrentMenuItemId
0x081C98C4	thumb	GetHelpBarTextId
0x081C98D4	thumb	AreAnyTrainerRematchesNearby
0x081C9924	thumb	OpenPokenavMenuInitial
0x081C9940	thumb	OpenPokenavMenuNotInitial
0x081C9958	thumb	OpenPokenavMenu
0x081C9990	thumb	CreateMenuHandlerLoopedTask
0x081C99C0	thumb	IsMenuHandlerLoopedTaskActive
0x081C99D4	thumb	FreeMenuHandlerSubstruct2
0x081C99FC	thumb	GetCurrentLoopedTaskActive
0x081C9A10	thumb	LoopedTask_OpenMenu
0x081C9C6C	thumb	LoopedTask_MoveMenuCursor
0x081C9CA8	thumb	LoopedTask_OpenConditionMenu
0x081C9D44	thumb	LoopedTask_ReturnToMainMenu
0x081C9DD8	thumb	LoopedTask_OpenConditionSearchMenu
0x081C9E58	thumb	LoopedTask_ReturnToConditionMenu
0x081C9EC8	thumb	LoopedTask_SelectRibbonsNoWinners
0x081C9EF8	thumb	LoopedTask_ReShowDescription
0x081C9F28	thumb	LoopedTask_OpenPokenavFeature
0x081C9FC4	thumb	LoadPokenavOptionPalettes
0x081C9FEC	thumb	FreeAndDestroyMainMenuSprites
0x081CA02C	thumb	CreateMenuOptionSprites
0x081CA094	thumb	DestroyMenuOptionSprites
0x081CA0C8	thumb	DrawCurrentMenuOptionLabels
0x081CA0EC	thumb	DrawOptionLabelGfx
0x081CA20C	thumb	StartOptionAnimations_Enter
0x081CA278	thumb	StartOptionAnimations_CursorMoved
0x081CA2DC	thumb	StartOptionAnimations_Exit
0x081CA324	thumb	AreMenuOptionSpritesMoving
0x081CA35C	thumb	StartOptionSlide
0x081CA3B4	thumb	StartOptionZoom
0x081CA448	thumb	SetOptionInvisibility
0x081CA474	thumb	SpriteCB_OptionSlide
0x081CA4AC	thumb	SpriteCB_OptionZoom
0x081CA580	thumb	Task_OptionBlend
0x081CA640	thumb	CreateMatchCallBlueLightSprite
0x081CA698	thumb	DestroyRematchBlueLightSprite
0x081CA6AC	thumb	SpriteCB_BlinkingBlueLight
0x081CA6E0	thumb	AddOptionDescriptionWindow
0x081CA714	thumb	PrintCurrentOptionDescription
0x081CA770	thumb	PrintNoRibbonWinners
0x081CA7C4	thumb	IsDma3ManagerBusyWithBgCopy_
0x081CA7D4	thumb	CreateMovingBgDotsTask
0x081CA7F4	thumb	DestroyMovingDotsBgTask
0x081CA808	thumb	Task_MoveBgDots
0x081CA818	thumb	CreateBgDotPurplePalTask
0x081CA850	thumb	ChangeBgDotsColorToPurple
0x081CA864	thumb	CreateBgDotLightBluePalTask
0x081CA89C	thumb	IsTaskActive_UpdateBgDotsPalette
0x081CA8B0	thumb	Task_UpdateBgDotsPalette
0x081CA914	thumb	VBlankCB_PokenavMainMenu
0x081CA92C	thumb	SetupPokenavMenuScanlineEffects
0x081CA994	thumb	DestroyMenuOptionGlowTask
0x081CA9C8	thumb	ResetBldCnt
0x081CA9D8	thumb	InitMenuOptionGlow
0x081CA9EC	thumb	Task_CurrentMenuOptionGlow
0x081CAA3C	thumb	SetMenuOptionGlow
0x081CAADC	thumb	ResetBldCnt_
0x081CAAE8	thumb	PokenavCallback_Init_MatchCall
0x081CAB24	thumb	GetMatchCallCallback
0x081CAB38	thumb	FreeMatchCallSubstruct1
0x081CAB44	thumb	CB2_HandleMatchCallInput
0x081CABFC	thumb	GetExitMatchCallMenuId
0x081CAC04	thumb	CB2_HandleMatchCallOptionsInput
0x081CACB8	thumb	CB2_HandleCheckPageInput
0x081CACF8	thumb	CB2_HandleCallExitInput
0x081CAD20	thumb	LoopedTask_BuildMatchCallList
0x081CAE08	thumb	IsRematchEntryRegistered
0x081CAE28	thumb	IsMatchCallListInitFinished
0x081CAE38	thumb	GetNumberRegistered
0x081CAE48	thumb	GetNumSpecialTrainers
0x081CAE58	thumb	GetNumNormalTrainers
0x081CAE6C	thumb	GetNormalTrainerHeaderId
0x081CAE94	thumb	GetMatchCallList
0x081CAEA4	thumb	GetMatchCallMapSec
0x081CAEBC	thumb	ShouldDrawRematchPokeballIcon
0x081CAF04	thumb	GetMatchCallTrainerPic
0x081CAF78	thumb	GetMatchCallMessageText
0x081CAFD8	thumb	GetMatchCallFlavorText
0x081CB01C	thumb	GetMatchCallOptionCursorPos
0x081CB02C	thumb	GetMatchCallOptionId
0x081CB050	thumb	BufferMatchCallNameAndDesc
0x081CB0C8	thumb	GetMatchTableMapSectionId
0x081CB0E4	thumb	GetIndexDeltaOfNextCheckPageDown
0x081CB128	thumb	GetIndexDeltaOfNextCheckPageUp
0x081CB16C	thumb	HasRematchEntry
0x081CB1D0	thumb	ShouldDoNearbyMessage
0x081CB260	thumb	OpenMatchCall
0x081CB29C	thumb	CreateMatchCallLoopedTask
0x081CB2CC	thumb	IsMatchCallLoopedTaskActive
0x081CB2E0	thumb	FreeMatchCallSubstruct2
0x081CB310	thumb	GetCurrentLoopedTaskActive
0x081CB324	thumb	LoopedTask_OpenMatchCall
0x081CB510	thumb	MatchCallListCursorDown
0x081CB588	thumb	MatchCallListCursorUp
0x081CB600	thumb	MatchCallListPageDown
0x081CB678	thumb	MatchCallListPageUp
0x081CB6F0	thumb	SelectMatchCallEntry
0x081CB734	thumb	MoveMatchCallOptionsCursor
0x081CB75C	thumb	CancelMatchCallSelection
0x081CB7A0	thumb	DoMatchCallMessage
0x081CB824	thumb	DoTrainerCloseByMessage
0x081CB888	thumb	CloseMatchCallMessage
0x081CB93C	thumb	ShowCheckPage
0x081CB9C8	thumb	ShowCheckPageDown
0x081CBA68	thumb	ExitCheckPage
0x081CBAD4	thumb	ShowCheckPageUp
0x081CBB74	thumb	ExitMatchCall
0x081CBBB8	thumb	CreateMatchCallList
0x081CBC1C	thumb	DestroyMatchCallList
0x081CBC38	thumb	SetPokeballIconsFlashing
0x081CBC64	thumb	Task_FlashPokeballIcons
0x081CBCEC	thumb	TryDrawRematchPokeballIcon
0x081CBD48	thumb	ClearRematchPokeballIcon
0x081CBD78	thumb	DrawMatchCallLeftColumnWindows
0x081CBDC0	thumb	UpdateMatchCallInfoBox
0x081CBDF4	thumb	PrintNumberRegisteredLabel
0x081CBE0C	thumb	PrintNumberRegistered
0x081CBE38	thumb	PrintNumberOfBattlesLabel
0x081CBE50	thumb	PrintNumberOfBattles
0x081CBE88	thumb	PrintMatchCallInfoLabel
0x081CBEB4	thumb	PrintMatchCallInfoNumber
0x081CBEF8	thumb	PrintMatchCallLocation
0x081CBF60	thumb	PrintMatchCallSelectionOptions
0x081CBFC4	thumb	ShowOptionsCursor
0x081CBFF0	thumb	UpdateWindowsReturnToTrainerList
0x081CC004	thumb	IsDma3ManagerBusyWithBgCopy1
0x081CC014	thumb	UpdateWindowsToShowCheckPage
0x081CC034	thumb	LoadCallWindowAndFade
0x081CC058	thumb	DrawMsgBoxForMatchCallMsg
0x081CC09C	thumb	DrawMsgBoxForCloseByMsg
0x081CC0D0	thumb	IsDma3ManagerBusyWithBgCopy2
0x081CC0E0	thumb	PrintCallingDots
0x081CC104	thumb	WaitForCallingDotsText
0x081CC11C	thumb	PrintTrainerIsCloseBy
0x081CC140	thumb	WaitForTrainerIsCloseByText
0x081CC158	thumb	PrintMatchCallMessage
0x081CC194	thumb	WaitForMatchCallMessageText
0x081CC1DC	thumb	EraseCallMessageBox
0x081CC204	thumb	WaitForCallMessageBoxErase
0x081CC214	thumb	AllocMatchCallSprites
0x081CC2B4	thumb	FreeMatchCallSprites
0x081CC2F0	thumb	CreateOptionsCursorSprite
0x081CC330	thumb	CloseMatchCallSelectOptionsWindow
0x081CC344	thumb	UpdateCursorGfxPos
0x081CC34C	thumb	SpriteCB_OptionsCursor
0x081CC370	thumb	CreateTrainerPicSprite
0x081CC39C	thumb	LoadCheckPageTrainerPic
0x081CC420	thumb	TrainerPicSlideOffscreen
0x081CC42C	thumb	WaitForTrainerPic
0x081CC440	thumb	SpriteCB_TrainerPicSlideOnscreen
0x081CC4A4	thumb	SpriteCB_TrainerPicSlideOffscreen
0x081CC4D4	thumb	PokenavCallback_Init_RegionMap
0x081CC524	thumb	FreeRegionMapSubstruct1
0x081CC554	thumb	GetRegionMapCallback
0x081CC568	thumb	HandleRegionMapInput
0x081CC5B4	thumb	HandleRegionMapInputZoomDisabled
0x081CC5DC	thumb	GetExitRegionMapMenuId
0x081CC5E4	thumb	GetZoomDisabled
0x081CC5F4	thumb	OpenPokenavRegionMap
0x081CC62C	thumb	CreateRegionMapLoopedTask
0x081CC65C	thumb	IsRegionMapLoopedTaskActive
0x081CC670	thumb	FreeRegionMapSubstruct2
0x081CC6A4	thumb	VBlankCB_RegionMap
0x081CC6BC	thumb	GetCurrentLoopedTaskActive
0x081CC6D0	thumb	ShouldOpenRegionMapZoomed
0x081CC6F4	thumb	LoopedTask_OpenRegionMap
0x081CC848	thumb	LoopedTask_UpdateInfoAfterCursorMove
0x081CC878	thumb	LoopedTask_RegionMapZoomOut
0x081CC8D8	thumb	LoopedTask_RegionMapZoomIn
0x081CC95C	thumb	LoopedTask_ExitRegionMap
0x081CC9C0	thumb	LoadCityZoomViewGfx
0x081CC9EC	thumb	FreeCityZoomViewGfx
0x081CCA1C	thumb	LoadPokenavRegionMapGfx
0x081CCAFC	thumb	TryFreeTempTileDataBuffers
0x081CCB0C	thumb	UpdateMapSecInfoWindow
0x081CCC4C	thumb	IsDma3ManagerBusyWithBgCopy_
0x081CCC5C	thumb	ChangeBgYForZoom
0x081CCC88	thumb	IsChangeBgYForZoomActive
0x081CCC9C	thumb	Task_ChangeBgYForZoom
0x081CCD10	thumb	DecompressCityMaps
0x081CCD24	thumb	IsDecompressCityMapsActive
0x081CCD34	thumb	LoopedTask_DecompressCityMaps
0x081CCD70	thumb	DrawCityMap
0x081CCDE8	thumb	PrintLandmarkNames
0x081CCE58	thumb	CreateCityZoomTextSprites
0x081CCEF4	thumb	SpriteCB_CityZoomText
0x081CCF78	thumb	UpdateCityZoomTextPosition
0x081CCFA4	thumb	SetCityZoomTextInvisibility
0x081CCFD8	thumb	PokenavCallback_Init_ConditionGraph_Party
0x081CD024	thumb	PokenavCallback_Init_ConditionGraph_Search
0x081CD070	thumb	GetConditionGraphMenuCallback
0x081CD08C	thumb	HandleConditionMenuInput
0x081CD110	thumb	OpenMarkingsMenu
0x081CD19C	thumb	GetConditionReturnCallback
0x081CD1C0	thumb	FreeConditionGraphMenuSubstruct1
0x081CD1E4	thumb	ConditionGraphHandleDpadInput
0x081CD258	thumb	SwitchConditionSummaryIndex
0x081CD3C4	thumb	LoadConditionGraphMenuGfx
0x081CD548	thumb	LoadNextConditionMenuMonData
0x081CD5CC	thumb	CopyStringLeftAlignedToConditionData
0x081CD624	thumb	CopyConditionMonNameGender
0x081CD824	thumb	CopyMonNameGenderLocation
0x081CD970	thumb	InitPartyConditionListParameters
0x081CD9F8	thumb	InitSearchResultsConditionList
0x081CDA1C	thumb	GetMonConditionGraphData
0x081CDB98	thumb	ConditionGraphDrawMonPic
0x081CDC50	thumb	GetMonListCount
0x081CDC60	thumb	GetConditionGraphCurrentListIndex
0x081CDC70	thumb	GetConditionGraphPtr
0x081CDC84	thumb	GetConditionGraphMenuCurrentLoadIndex
0x081CDC9C	thumb	GetConditionGraphMenuToLoadListIndex
0x081CDCB4	thumb	GetConditionMonPicGfx
0x081CDCD4	thumb	GetConditionMonPal
0x081CDCEC	thumb	GetConditionGraphMenuToLoadId
0x081CDD04	thumb	GetConditionMonNameText
0x081CDD24	thumb	GetConditionMonLocationText
0x081CDD48	thumb	GetConditionMonDataBuffer
0x081CDD5C	thumb	IsConditionMenuSearchMode
0x081CDD7C	thumb	TryGetMonMarkId
0x081CDDB0	thumb	GetNumConditionMonSparkles
0x081CDDD4	thumb	OpenConditionGraphMenu
0x081CDE2C	thumb	CreateConditionGraphMenuLoopedTask
0x081CDE64	thumb	IsConditionGraphMenuLoopedTaskActive
0x081CDE80	thumb	GetConditionGraphMenuLoopedTaskActive
0x081CDE94	thumb	LoopedTask_OpenConditionGraphMenu
0x081CE2D0	thumb	LoopedTask_ExitConditionGraphMenu
0x081CE37C	thumb	LoopedTask_TransitionMons
0x081CE4D8	thumb	LoopedTask_MoveCursorNoTransition
0x081CE5E4	thumb	LoopedTask_SlideMonOut
0x081CE6BC	thumb	LoopedTask_OpenMonMarkingsWindow
0x081CE700	thumb	LoopedTask_CloseMonMarkingsWindow
0x081CE738	thumb	UnusedPrintNumberString
0x081CE754	thumb	UpdateConditionGraphMenuWindows
0x081CE934	thumb	CopyUnusedConditionWindowsToVram
0x081CE964	thumb	SpriteCB_PartyPokeball
0x081CE990	thumb	HighlightCurrentPartyIndexPokeball
0x081CE9C8	thumb	MonMarkingsCallback
0x081CE9E4	thumb	CreateMonMarkingsOrPokeballIndicators
0x081CEBF4	thumb	FreeConditionMenuGfx
0x081CECA0	thumb	FreeConditionGraphMenuSubstruct2
0x081CED10	thumb	MonPicGfxSpriteCallback
0x081CED30	thumb	CreateConditionMonPic
0x081CEE44	thumb	VBlankCB_PokenavConditionGraph
0x081CEE68	thumb	SetExitVBlank
0x081CEE74	thumb	ToggleGraphData
0x081CEE90	thumb	DoConditionGraphEnterTransition
0x081CEEC8	thumb	DoConditionGraphExitTransition
0x081CEF14	thumb	GetMonMarkingsData
