# start	end	mode	name  (end = start+size-1; 0 = size unknown)
0x0806EB2C	0x0806EBCF	thumb	sub_0806EB2C
0x0806EBD0	0x0806EBD7	thumb	sub_0806EBD0
0x0806EBD8	0x0806EC07	thumb	sub_0806EBD8
0x0806EC08	0x0806EC13	thumb	sub_0806EC08
0x0806EC14	0x0806EC4F	thumb	sub_0806EC14
0x0806EC50	0x0806EC5B	thumb	getRTTI_9RasSystem
0x0806EC5C	0x0806ECFF	thumb	__9RasSystem
0x0806ED00	0x0806ED2B	thumb	sub_0806ED00
0x0806ED2C	0x0806ED93	thumb	sub_0806ED2C
0x0806ED94	0x0806ED97	thumb	sub_0806ED94
0x0806ED98	0x0806EDA3	thumb	sub_0806ED98
0x0806EDA4	0x0806EDA7	thumb	sub_0806EDA4
0x0806EDA8	0x0806EDB3	thumb	sub_0806EDA8
0x0806EDB4	0x0806EDBF	thumb	sub_0806EDB4
0x0806EDC0	0x0806EDD3	thumb	sub_0806EDC0
0x0806EDD4	0x0806EDEF	thumb	_GLOBAL_I_RasSystemManager
0x0806EDF0	0x0806EE8F	thumb	sub_0806EDF0
0x0806EE90	0x0806EF17	thumb	sub_0806EE90
0x0806EF18	0x0806EF1B	thumb	sub_0806EF18
0x0806EF1C	0x0806EF1F	thumb	sub_0806EF1C
0x0806EF20	0x0806EF23	thumb	sub_0806EF20
0x0806EF24	0x0806EF27	thumb	sub_0806EF24
0x0806EF28	0x0806EF2B	thumb	sub_0806EF28
0x0806EF2C	0x0806EF2F	thumb	sub_0806EF2C
0x0806EF30	0x0806EF33	thumb	sub_0806EF30
0x0806EF34	0x0806F02F	thumb	sub_0806EF34
0x0806F030	0x0806F1EB	thumb	sub_0806F030
0x0806F1EC	0x0806F26B	thumb	sub_0806F1EC
0x0806F26C	0x0806F2CB	thumb	sub_0806F26C
0x0806F2CC	0x0806F2D3	thumb	sub_0806F2CC
0x0806F2D4	0x0806F2DB	thumb	sub_0806F2D4
0x0806F2DC	0x0806F2E3	thumb	sub_0806F2DC
0x0806F2E4	0x0806F2EB	thumb	sub_0806F2E4
0x0806F2EC	0x0806F2F3	thumb	sub_0806F2EC
0x0806F2F4	0x0806F2FB	thumb	sub_0806F2F4
0x0806F2FC	0x0806F303	thumb	sub_0806F2FC
0x0806F304	0x0806F30B	thumb	sub_0806F304
0x0806F30C	0x0806F313	thumb	sub_0806F30C
0x0806F314	0x0806F31B	thumb	sub_0806F314
0x0806F31C	0x0806F323	thumb	sub_0806F31C
0x0806F324	0x0806F32B	thumb	sub_0806F324
0x0806F32C	0x0806F34B	thumb	sub_0806F32C
0x0806F34C	0x0806F37F	thumb	sub_0806F34C
0x0806F380	0x0806F42B	thumb	sub_0806F380
0x0806F42C	0x0806F52B	thumb	sub_0806F42C
0x0806F52C	0x0806F55F	thumb	sub_0806F52C
0x0806F560	0x0806F56B	thumb	sub_0806F560
0x0806F56C	0x0806F5EB	thumb	sub_0806F56C
0x0806F5EC	0x0806F5FF	thumb	sub_0806F5EC
0x0806F600	0x0806F6DF	thumb	sub_0806F600
0x0806F6E0	0x0806F7D3	thumb	sub_0806F6E0
0x0806F7D4	0x0806F7DF	thumb	sub_0806F7D4
0x0806F7E0	0x0806F7EB	thumb	sub_0806F7E0
0x0806F7EC	0x0806F89B	thumb	sub_0806F7EC
0x0806F89C	0x0806F8AF	thumb	sub_0806F89C
0x0806F8B0	0x0806F96F	thumb	sub_0806F8B0
0x0806F970	0x0806F97B	thumb	sub_0806F970
0x0806F97C	0x0806F9FF	thumb	sub_0806F97C
0x0806FA00	0x0806FA13	thumb	sub_0806FA00
0x0806FA14	0x0806FB63	thumb	sub_0806FA14
0x0806FB64	0x0806FB6F	thumb	sub_0806FB64
0x0806FB70	0x0806FB77	thumb	manager__16EfcSystemManager
0x0806FB78	0x0806FBA7	thumb	makeInstance__16EfcSystemManager
0x0806FBA8	0x0806FBB3	thumb	get__16EfcSystemManager
0x0806FBB4	0x0806FBEF	thumb	destroy__16EfcSystemManager
0x0806FBF0	0x0806FBF9	thumb	getRTTI__9EfcSystem
0x0806FBFC	0x0806FC27	thumb	__9EfcSystem
0x0806FC28	0x0806FC53	thumb	_._9EfcSystem
0x0806FC54	0x0806FCC7	thumb	sub_0806FC54
0x0806FCC8	0x0806FCD3	thumb	type__9EfcSystem
0x0806FCD4	0x0806FCE5	thumb	loadEntry__9EfcSystemUi
0x0806FCE8	0x0806FCEB	thumb	get_28__9EfcSystem
0x0806FCEC	0x0806FD0F	thumb	sub_0806FCEC
0x0806FD10	0x0806FD13	thumb	get_30__9EfcSystem
0x0806FD14	0x0806FD1B	thumb	sub_0806FD14__9EfcSystemi
0x0806FD1C	0x0806FD1F	thumb	get_38__9EfcSystem
0x0806FD20	0x0806FD5B	thumb	sub_0806FD20
0x0806FD5C	0x0806FD77	thumb	_GLOBAL_.I.sub_0806EDF0
0x0806FD78	0x0806FD7F	thumb	manager__16SndSystemManager
0x0806FD80	0x0806FDAF	thumb	makeInstance__16SndSystemManager
0x0806FDB0	0x0806FDBB	thumb	get__16SndSystemManager
0x0806FDBC	0x0806FDF7	thumb	destroy__16SndSystemManager
0x0806FDF8	0x0806FE01	thumb	getRTTI__9SndSystem
0x0806FE04	0x0806FE63	thumb	__9SndSystem
0x0806FE64	0x0806FEBB	thumb	_._9SndSystem
0x0806FEBC	0x0806FEC5	thumb	vsyncOn__9SndSystem
0x0806FEC8	0x0806FED1	thumb	vsyncOff__9SndSystem
0x0806FED4	0x0806FEED	thumb	setUnk20__9SndSystemUs
0x0806FEF0	0x0806FEF5	thumb	setUnk22__9SndSystemUc
0x0806FEF8	0x0806FEFB	thumb	getUnk20__9SndSystem
0x0806FEFC	0x0806FF01	thumb	getUnk22__9SndSystem
0x0806FF04	0x0806FF0D	thumb	main__9SndSystem
0x0806FF10	0x0806FF19	thumb	vsync__9SndSystem
0x0806FF1C	0x0806FF37	thumb	_GLOBAL_.I.manager__16SndSystemManager
0x0806FF38	0x0806FF6B	thumb	__5Sound
0x0806FF6C	0x0806FFA7	thumb	__5SoundUs
0x0806FFA8	0x0806FFBB	thumb	_._5Sound
0x0806FFBC	0x08070047	thumb	setup__5SoundUs
0x08070048	0x080700E3	thumb	play__5Soundi
0x080700E4	0x08070117	thumb	stop__5Soundi
0x08070118	0x0807014B	thumb	continue_play__5Soundi
0x0807014C	0x080701AB	thumb	clear__5Soundi
0x080701AC	0x080701F7	thumb	isPlaying__5Sound
0x080701F8	0x0807024F	thumb	sound_1f8__5Sound
0x08070250	0x080702A7	thumb	sound_250__5Sound
0x080702A8	0x080702BD	thumb	fixFade__5Soundi
0x080702C0	0x080702E9	thumb	setTempo__5Soundi
0x080702EC	0x0807031F	thumb	setVolume__5Soundi
0x08070320	0x0807035B	thumb	setPan__5Soundi
0x0807035C	0x0807035F	thumb	getIndex__5Sound
0x08070360	0x08070363	thumb	getTempo__5Sound
0x08070364	0x08070367	thumb	getVolume__5Sound
0x08070368	0x08070371	thumb	getPan__5Sound
0x08070374	0x08070389	thumb	getTimestamp__5Sound
0x0807038C	0x080703A3	thumb	getPlayerClock__5Sound
0x080703A4	0x08070413	thumb	sub_080703A4
0x08070414	0x08070477	thumb	sub_08070414
0x08070478	0x08070577	thumb	sub_08070478
0x08070578	0x0807058B	thumb	sub_08070578
0x0807058C	0x080705A3	thumb	sub_0807058C
0x080705A4	0x08070653	thumb	sub_080705A4
0x08070654	0x0807065F	thumb	sub_08070654
0x08070660	0x0807066B	thumb	randS32
0x0807066C	0x0807067B	thumb	sub_0807066C
0x0807067C	0x08070689	thumb	Remainder
0x0807068C	0x0807069F	thumb	setsleep
0x080706A0	0x080706CD	thumb	sub_080706A0
0x080706D0	0x08070737	thumb	sub_080706D0
0x08070738	0x08070751	thumb	sub_08070738
0x08070754	0x0807076D	thumb	sub_08070754
0x08070770	0x08070789	thumb	sub_08070770
0x0807078C	0x080707A5	thumb	sub_0807078C
0x080707A8	0x080707C1	thumb	sub_080707A8
0x080707C4	0x080707E3	thumb	sub_080707C4
0x080707E4	0x08070821	thumb	PlaySoundBlocking
0x08070824	0x0807084B	thumb	playSound
0x0807084C	0x080708A7	thumb	__5ComboP5ComboUiUiUiUi
0x080708A8	0x080708DF	thumb	_._5Combo
0x080708E0	0x08070903	thumb	append__5ComboP5Combo
0x08070904	0x0807093D	thumb	remove__5ComboP5Combo
0x08070940	0x08070971	thumb	back__5Combo
0x08070974	0x080709A5	thumb	combo_70__5Combo
0x080709A8	0x080709AB	thumb	prev__5Combo
0x080709AC	0x080709AF	thumb	next__5Combo
0x080709B0	0x080709B3	thumb	head__5Combo
0x080709B4	0x08070A05	thumb	combo_98__5CombobT1
0x08070A08	0x08070A59	thumb	combo_a0__5CombobT1
0x08070A5C	0x08070AAD	thumb	combo_a8__5CombobT1
0x08070AB0	0x08070AD5	thumb	combo_b0__5CombobT1
0x08070AD8	0x08070AFD	thumb	combo_b8__5CombobT1
0x08070B00	0x08070B25	thumb	combo_c0__5CombobT1
0x08070B28	0x08070B2D	thumb	setRhythm__5ComboR11ComboRhythm
0x08070B30	0x08070B35	thumb	setRhythm__5ComboUiUi
0x08070B38	0x08070B3D	thumb	setRhythm2__5ComboR11ComboRhythm
0x08070B40	0x08070B45	thumb	setRhythm2__5ComboUiUi
0x08070B48	0x08070B4D	thumb	combo_e8__5ComboUi
0x08070B50	0x08070B59	thumb	combo_f0__5Combo
0x08070B5C	0x08070B67	thumb	combo_f8__5Combo
0x08070B68	0x08070B73	thumb	combo_100__5Combo
0x08070B74	0x08070B7F	thumb	combo_108__5Combo
0x08070B80	0x08070B8B	thumb	combo_110__5Combo
0x08070B8C	0x08070B97	thumb	combo_118__5Combo
0x08070B98	0x08070B9D	thumb	getRhythm__5Combo
0x08070BA0	0x08070BA5	thumb	getRhythm2__5Combo
0x08070BA8	0x08070BB1	thumb	combo_130__5Combo
0x08070BB4	0x08070C37	thumb	beatInRange__5ComboR11ComboRhythm
0x08070C38	0x08070CA1	thumb	sub_08070C38__5ComboR11ComboRhythm
0x08070CA4	0x08070D3F	thumb	sub_08070CA4
0x08070D40	0x08070E1F	thumb	sub_08070D40
0x08070E20	0x08070EFF	thumb	sub_08070E20
0x08070F00	0x08070F73	thumb	sub_08070F00
0x08070F74	0x08070FE3	thumb	sub_08070F74
0x08070FE4	0x08070FE7	thumb	nullsub_105
0x08070FE8	0x0807105B	thumb	__9ComboRootUiUiUiUi
0x0807105C	0x080710AF	thumb	_._9ComboRoot
0x080710B0	0x080710BB	thumb	sub_080710B0
0x080710BC	0x08071107	thumb	sub_080710BC__9ComboRootP9ComboRoot
0x08071108	0x0807113B	thumb	sub_08071108
0x0807113C	0x0807114F	thumb	sub_0807113C
0x08071150	0x08071173	thumb	sub_08071150
0x08071174	0x08071193	thumb	sub_08071174
0x08071194	0x080711B7	thumb	sub_08071194
0x080711B8	0x080711BB	thumb	sub_080711B8
0x080711BC	0x080711C3	thumb	sub_080711BC
0x080711C4	0x08071267	thumb	sub_080711C4
0x08071268	0x08071333	thumb	sub_08071268
0x08071334	0x08071363	thumb	sub_08071334
0x08071364	0x0807138B	thumb	sub_08071364
0x0807138C	0x0807149F	thumb	sub_0807138C
0x080714A0	0x080714A3	thumb	sub_080714A0
0x080714A4	0x080714AB	thumb	sub_080714A4
0x080714AC	0x080714AF	thumb	sub_080714AC
0x080714B0	0x080714B3	thumb	sub_080714B0
0x080714B4	0x080714BF	thumb	sub_080714B4
0x080714C0	0x080714C3	thumb	sub_080714C0
0x080714C4	0x080714CB	thumb	sub_080714C4
0x080714CC	0x080714CF	thumb	sub_080714CC
0x080714D0	0x080714D3	thumb	sub_080714D0
0x080714D4	0x080714DB	thumb	sub_080714D4
0x080714DC	0x080714DF	thumb	sub_080714DC
0x080714E0	0x080714E3	thumb	sub_080714E0
0x080714E4	0x080714FF	thumb	sub_080714E4
0x08071500	0x080715DF	thumb	sub_08071500
0x080715E0	0x0807163B	thumb	sub_080715E0
0x0807163C	0x0807165B	thumb	sub_0807163C
0x0807165C	0x080716CB	thumb	sub_0807165C
0x080716CC	0x08071713	thumb	sub_080716CC
0x08071714	0x080717F7	thumb	sub_08071714
0x080717F8	0x08071827	thumb	sub_080717F8
0x08071828	0x080718BF	thumb	sub_08071828
0x080718C0	0x080718EB	thumb	sub_080718C0
0x080718EC	0x08071913	thumb	sub_080718EC
0x08071914	0x0807191B	thumb	sub_08071914
0x0807191C	0x0807191F	thumb	sub_0807191C
0x08071920	0x08071953	thumb	sub_08071920
0x08071954	0x080719C3	thumb	sub_08071954
0x080719C4	0x08071A5B	thumb	sub_080719C4
0x08071A5C	0x08071A77	thumb	sub_08071A5C
0x08071A78	0x08071AC3	thumb	sub_08071A78
0x08071AC4	0x08071B7B	thumb	sub_08071AC4
0x08071B7C	0x08071B8F	thumb	sub_08071B7C
0x08071B90	0x08071B97	thumb	sub_08071B90
0x08071B98	0x08071B9F	thumb	sub_08071B98
0x08071BA0	0x08071BF7	thumb	sub_08071BA0
0x08071BF8	0x08071CAF	thumb	sub_08071BF8
0x08071CB0	0x08071CC3	thumb	sub_08071CB0
0x08071CC4	0x08071CCB	thumb	sub_08071CC4
0x08071CCC	0x08071CD3	thumb	sub_08071CCC
0x08071CD4	0x08071D2B	thumb	sub_08071CD4
0x08071D2C	0x08071DE3	thumb	sub_08071D2C
0x08071DE4	0x08071DF7	thumb	sub_08071DE4
0x08071DF8	0x08071DFF	thumb	sub_08071DF8
0x08071E00	0x08071E07	thumb	sub_08071E00
0x08071E08	0x08071E5B	thumb	sub_08071E08
0x08071E5C	0x08071F13	thumb	sub_08071E5C
0x08071F14	0x08071F27	thumb	sub_08071F14
0x08071F28	0x08071F2F	thumb	sub_08071F28
0x08071F30	0x08071F37	thumb	sub_08071F30
0x08071F38	0x08071F8B	thumb	sub_08071F38
0x08071F8C	0x08071FBB	thumb	__10KeyFocuser
0x08071FBC	0x08071FEF	thumb	_._10KeyFocuser
0x08071FF0	0x08071FF7	thumb	manager__22KeyFocusManagerManager
0x08071FF8	0x08072027	thumb	makeInstance__22KeyFocusManagerManager
0x08072028	0x08072033	thumb	get__22KeyFocusManagerManager
0x08072034	0x0807206F	thumb	destroy__22KeyFocusManagerManager
0x08072070	0x08072079	thumb	getRTTI__15KeyFocusManager
0x0807207C	0x080723FB	thumb	__15KeyFocusManager
0x080723FC	0x08072423	thumb	_._15KeyFocusManager
0x08072424	0x0807248B	thumb	sub_08072424
0x0807248C	0x080724F7	thumb	sub_0807248C
0x080724F8	0x08072517	thumb	sub_080724F8
0x08072518	0x0807254B	thumb	sub_08072518
0x0807254C	0x08072567	thumb	_GLOBAL_.I.sub_080703A4
0x08072568	0x08072585	thumb	sub_08072568
0x08072588	0x080725A5	thumb	sub_08072588
0x080725A8	0x080725C5	thumb	sub_080725A8
0x080725C8	0x080725E5	thumb	sub_080725C8
0x080725E8	0x08072605	thumb	sub_080725E8
0x08072608	0x08072625	thumb	sub_08072608
0x08072628	0x08072645	thumb	IsBossBattle
0x08072648	0x08072697	thumb	sub_08072648
0x08072698	0x080726B5	thumb	getCurrentBattleGroup
0x080726B8	0x080726D5	thumb	sub_080726B8
0x080726D8	0x080726F5	thumb	sub_080726D8
0x080726F8	0x08072715	thumb	sub_080726F8
0x08072718	0x08072735	thumb	sub_08072718
0x08072738	0x08072755	thumb	sub_08072738
0x08072758	0x08072775	thumb	sub_08072758
0x08072778	0x08072795	thumb	battleWon
0x08072798	0x080727B5	thumb	roundNumber
0x080727B8	0x080727D5	thumb	sub_080727B8
0x080727D8	0x080727F5	thumb	sub_080727D8
0x080727F8	0x08072815	thumb	sub_080727F8
0x08072818	0x08072835	thumb	IsBattleLost
0x08072838	0x08072855	thumb	sub_08072838
0x08072858	0x08072875	thumb	sub_08072858
0x08072878	0x08072895	thumb	sub_08072878
0x08072898	0x080728B5	thumb	sub_08072898
0x080728B8	0x080728D5	thumb	getPartyInfo
0x080728D8	0x080728F5	thumb	getGuestInfo
0x080728F8	0x08072915	thumb	getMonsterInfo
0x08072918	0x08072935	thumb	sub_08072918
0x08072938	0x08072963	thumb	IsPlayer
0x08072964	0x080729AF	thumb	IsPlayerAndType
0x080729B0	0x080729DB	thumb	tryCastPlayer__5GoodsP4Unit
0x080729DC	0x080729F5	thumb	getPartyCount
0x080729F8	0x08072A17	thumb	GetPlayer
0x08072A18	0x08072A87	thumb	getPlayerByID
0x08072A88	0x08072AA1	thumb	sub_08072A88__Fv
0x08072AA4	0x08072AC3	thumb	sub_08072AA4__Fi
0x08072AC4	0x08072B33	thumb	sub_08072AC4
0x08072B34	0x08072B4D	thumb	sub_08072B34
0x08072B50	0x08072B6F	thumb	sub_08072B50
0x08072B70	0x08072BB9	thumb	sub_08072B70__Fv
0x08072BBC	0x08072BE7	thumb	sub_08072BBC
0x08072BE8	0x08072C33	thumb	sub_08072BE8
0x08072C34	0x08072C5F	thumb	sub_08072C34
0x08072C60	0x08072C79	thumb	sub_08072C60
0x08072C7C	0x08072C9B	thumb	sub_08072C7C
0x08072C9C	0x08072D0B	thumb	sub_08072C9C
0x08072D0C	0x08072D55	thumb	sub_08072D0C__Fv
0x08072D58	0x08072D83	thumb	typeIsMonster
0x08072D84	0x08072DCF	thumb	isMonsterVariant
0x08072DD0	0x08072DFB	thumb	dynaCastMonster
0x08072DFC	0x08072E15	thumb	sub_08072DFC__Fv
0x08072E18	0x08072E37	thumb	sub_08072E18__Fi
0x08072E38	0x08072EA7	thumb	sub_08072E38
0x08072EA8	0x08072EC1	thumb	GetMonsterCount
0x08072EC4	0x08072EE3	thumb	GetMonster
0x08072EE4	0x08072F53	thumb	sub_08072EE4
0x08072F54	0x08072F9B	thumb	sub_08072F54
0x08072F9C	0x08072FDF	thumb	sub_08072F9C
0x08072FE0	0x08073015	thumb	sub_08072FE0
0x08073018	0x0807306F	thumb	sub_08073018__FbT0
0x08073070	0x080730FB	thumb	sub_08073070
0x080730FC	0x0807314D	thumb	PlayAnimation
0x08073150	0x08073197	thumb	PlayAnimationForEach
0x08073198	0x080731ED	thumb	sub_08073198
0x080731F0	0x0807323B	thumb	sub_080731F0
0x0807323C	0x0807326D	thumb	sub_0807323C
0x08073270	0x080732C9	thumb	sub_08073270
0x080732CC	0x080732FD	thumb	sub_080732CC
0x08073300	0x08073359	thumb	sub_08073300
0x0807335C	0x08073443	thumb	sub_0807335C
0x08073444	0x0807345F	thumb	sub_08073444__FUs
0x08073460	0x0807349D	thumb	ROMStrFmt__FiRC3MsgN21
0x080734A0	0x080735DF	thumb	StrFmt
0x080735E0	0x0807362B	thumb	print__3MsgRC5Colorb
0x0807362C	0x0807367B	thumb	sub_0807362C
0x0807367C	0x080736B3	thumb	sub_0807367C
0x080736B4	0x080736F7	thumb	sub_080736B4
0x080736F8	0x08073733	thumb	sub_080736F8
0x08073734	0x08073929	thumb	hitPlayer
0x0807392C	0x08073ABB	thumb	sub_0807392C
0x08073ABC	0x08073C4B	thumb	sub_08073ABC
0x08073C4C	0x08073CEF	thumb	InitHeal
0x08073CF0	0x08073D97	thumb	sub_08073CF0
0x08073D98	0x08073E3B	thumb	sub_08073D98
0x08073E3C	0x08073EE7	thumb	sub_08073E3C
0x08073EE8	0x08073F85	thumb	statusWearOff__FP4UnitUsb
0x08073F88	0x08073F95	thumb	getPlayerSkill
0x08073F98	0x08073FC3	thumb	sub_08073F98
0x08073FC4	0x0807400F	thumb	sub_08073FC4
0x08074010	0x0807401D	thumb	getPsi
0x08074020	0x0807404B	thumb	sub_08074020
0x0807404C	0x08074097	thumb	sub_0807404C
0x08074098	0x080740A9	thumb	getGoods
0x080740AC	0x080740D7	thumb	sub_080740AC
0x080740D8	0x08074123	thumb	IsGoodsAndType
0x08074124	0x08074131	thumb	getGuestSkill
0x08074134	0x0807415F	thumb	sub_08074134
0x08074160	0x080741AB	thumb	sub_08074160
0x080741AC	0x080741B9	thumb	getMonsterSkill
0x080741BC	0x080741E7	thumb	sub_080741BC
0x080741E8	0x08074233	thumb	IsMonsterSkillAndType
0x08074234	0x080742EB	thumb	triggerMonsterSkill
0x080742EC	0x08074337	thumb	sub_080742EC
0x08074338	0x08074393	thumb	sub_08074338
0x08074394	0x08074413	thumb	sub_08074394
0x08074414	0x08074493	thumb	sub_08074414__FiiibN23
0x08074494	0x08074517	thumb	sub_08074494
0x08074518	0x0807459B	thumb	sub_08074518
0x0807459C	0x08074611	thumb	sub_0807459C__FUsiii
0x08074614	0x0807462D	thumb	sub_08074614
0x08074630	0x08074637	thumb	get__12RhythmInRTTI
0x08074638	0x08074641	thumb	getRTTI__8RhythmIn
0x08074644	0x0807464B	thumb	get__13RhythmOutRTTI
0x0807464C	0x08074655	thumb	getRTTI__9RhythmOut
0x08074658	0x0807465F	thumb	get__13RhythmBgmRTTI
0x08074660	0x08074669	thumb	getRTTI__9RhythmBgm
0x0807466C	0x0807470F	thumb	__9RhythmBgmUs
0x08074710	0x0807473B	thumb	GetRhythmDataBySongNum__9RhythmBgmUs
0x0807473C	0x0807476B	thumb	_._9RhythmBgm
0x0807476C	0x080747CB	thumb	sub_0807476C__9RhythmBgm
0x080747CC	0x080747F1	thumb	sub_080747CC__9RhythmBgmUs
0x080747F4	0x08074851	thumb	sub_080747F4__9RhythmBgm
0x08074854	0x08074879	thumb	sub_08074854__9RhythmBgmUs
0x0807487C	0x08074895	thumb	getTempo__9RhythmBgm
0x08074898	0x0807489B	thumb	sub_08074898__9RhythmBgm
0x0807489C	0x080748C5	thumb	sub_0807489C__9RhythmBgm
0x080748C8	0x080749D7	thumb	sub_080748C8__9RhythmBgm
0x080749D8	0x08074A1B	thumb	_GLOBAL_.I.sub_080736F8
0x08074A1C	0x08074A33	thumb	__9RhythmBgm
0x08074A34	0x08074A3B	thumb	get__11SuspendRTTI
0x08074A3C	0x08074A45	thumb	getRTTI__7Suspend
0x08074A48	0x08074A4F	thumb	get__10ResumeRTTI
0x08074A50	0x08074A59	thumb	getRTTI__6Resume
0x08074A5C	0x08074A63	thumb	get__12UnitJoinRTTI
0x08074A64	0x08074A6D	thumb	getRTTI__8UnitJoin
0x08074A70	0x08074A77	thumb	get__14UnitReviveRTTI
0x08074A78	0x08074A81	thumb	getRTTI__10UnitRevive
0x08074A84	0x08074A8B	thumb	get__14UnitEscapeRTTI
0x08074A8C	0x08074A95	thumb	getRTTI__10UnitEscape
0x08074A98	0x08074A9F	thumb	get__11UnitDieRTTI
0x08074AA0	0x08074AA9	thumb	getRTTI__7UnitDie
0x08074AAC	0x08074B43	thumb	__4Unit
0x08074B44	0x08074B9F	thumb	Unit_dt
0x08074BA0	0x08074BA1	thumb	nullsub_106__4Unit
0x08074BA4	0x08074C4D	thumb	kill__4Unit
0x08074C50	0x08074C5D	thumb	revive__4Unit
0x08074C60	0x08074C7F	thumb	setDead__4UnitUib
0x08074C80	0x08074C93	thumb	isAlive__4Unit
0x08074C94	0x08074CA7	thumb	isDead__4Unit
0x08074CA8	0x08074CE3	thumb	onTurn__4Unit
0x08074CE4	0x0807500D	thumb	dispStatusMsg__4Unit
0x08075010	0x0807502B	thumb	onAction__4UnitP6Action
0x0807502C	0x08075043	thumb	unit_d8__4UnitP6Action
0x08075044	0x08075045	thumb	unit_78__4UnitP6Action
0x08075048	0x0807505F	thumb	alertActionFinish__4UnitP6Action
0x08075060	0x08075061	thumb	onActionFinish__4UnitP6Action
0x08075064	0x0807507B	thumb	unit_e8__4UnitP6Action
0x0807507C	0x0807507D	thumb	unit_88__4UnitP6Action
0x08075080	0x08075097	thumb	unit_f0__4UnitP6Action
0x08075098	0x08075099	thumb	unit_90__4UnitP6Action
0x0807509C	0x080750B3	thumb	alertActionReceive__4UnitP6Action
0x080750B4	0x080750B5	thumb	onActionReceive__4UnitP6Action
0x080750B8	0x080750CF	thumb	unit_100__4UnitP6Action
0x080750D0	0x080750D1	thumb	unit_a0__4UnitP6Action
0x080750D4	0x080750D5	thumb	onNoStatus__4Unit
0x080750D8	0x080750ED	thumb	setLevel__4Uniti
0x080750F0	0x0807511F	thumb	setHP__4Uniti
0x08075120	0x0807513B	thumb	setMaxHP__4Uniti
0x0807513C	0x0807516B	thumb	setPP__4Uniti
0x0807516C	0x08075187	thumb	setMaxPP__4Uniti
0x08075188	0x0807519D	thumb	setOffense__4Uniti
0x080751A0	0x080751B5	thumb	setDefense__4Uniti
0x080751B8	0x080751CD	thumb	setIQ__4Uniti
0x080751D0	0x080751E5	thumb	setSpeed__4Uniti
0x080751E8	0x080751FF	thumb	setKindness__4Uniti
0x08075200	0x08075223	thumb	setElementWeakness__4Unitii
0x08075224	0x08075247	thumb	setStatusWeakness__4UnitUsi
0x08075248	0x0807524D	thumb	unit_170__4UnitUi
0x08075250	0x08075253	thumb	level__C4Unit
0x08075254	0x08075257	thumb	hpReal__C4Unit
0x08075258	0x08075271	thumb	hp__C4Unit
0x08075274	0x08075277	thumb	maxHP__C4Unit
0x08075278	0x0807527D	thumb	ppReal__C4Unit
0x08075280	0x08075299	thumb	pp__C4Unit
0x0807529C	0x080752A1	thumb	maxPP__C4Unit
0x080752A4	0x080752A9	thumb	offense__C4Unit
0x080752AC	0x080752B1	thumb	defense__C4Unit
0x080752B4	0x080752B9	thumb	iq__C4Unit
0x080752BC	0x080752C1	thumb	speed__C4Unit
0x080752C4	0x080752CB	thumb	kindness__C4Unit
0x080752CC	0x080752D7	thumb	getElementWeakness__C4UnitUi
0x080752D8	0x080752E5	thumb	getStatusWeakness__C4UnitUs
0x080752E8	0x080752ED	thumb	unit_200__C4Unit
0x080752F0	0x08075371	thumb	addCmd__4UnitUi
0x08075374	0x080753FF	thumb	removeOneCmd__4UnitUs
0x08075400	0x08075453	thumb	clearAllCmds__4Unit
0x08075454	0x08075459	thumb	cmdCount__C4Unit
0x0807545C	0x0807547F	thumb	getCmdType__4Uniti
0x08075480	0x0807548B	thumb	getCmd__4Uniti
0x0807548C	0x080754CF	thumb	hasCmd__4UnitUs
0x080754D0	0x08075531	thumb	getCmdIdx__4UnitUs
0x08075534	0x0807559B	thumb	findCmd__4UnitUs
0x0807559C	0x08075743	thumb	unit_268__4UnitUi
0x08075744	0x0807576F	thumb	flagStuff__4UnitUs
0x08075770	0x080757FB	thumb	removeOneStatus__4UnitUs
0x080757FC	0x0807583F	thumb	removeStatus__4UnitUs
0x08075840	0x08075893	thumb	clearAllStatuses__4Unit
0x08075894	0x08075899	thumb	statusCount__C4Unit
0x0807589C	0x080758BF	thumb	getStatusType__4Uniti
0x080758C0	0x080758CB	thumb	getStatus__4Uniti
0x080758CC	0x0807590F	thumb	hasStatus__4UnitUs
0x08075910	0x08075971	thumb	getStatusIdx__4UnitUs
0x08075974	0x080759CD	thumb	findStatus__4UnitUs
0x080759D0	0x08075A1F	thumb	getStatusTypeCount__4UnitUs
0x08075A20	0x08075A9F	thumb	_GLOBAL_.I.get__11SuspendRTTI
0x08075AA0	0x08075ABB	thumb	__7UnitDieUi
0x08075ABC	0x08075AD7	thumb	__7UnitDie
0x08075AD8	0x08075AF3	thumb	__10UnitEscapeUi
0x08075AF4	0x08075B0F	thumb	__10UnitEscape
0x08075B10	0x08075B2B	thumb	__10UnitReviveUi
0x08075B2C	0x08075B47	thumb	__10UnitRevive
0x08075B48	0x08075B63	thumb	__8UnitJoinUi
0x08075B64	0x08075B7F	thumb	__8UnitJoin
0x08075B80	0x08075B97	thumb	__6Resume
0x08075B98	0x08075BAF	thumb	__7Suspend
0x08075BB0	0x08075BF7	thumb	__10UnitTargetUsP4Unit
0x08075BF8	0x08075C27	thumb	_._10UnitTarget
0x08075C28	0x08075C2D	thumb	type__C10UnitTarget
0x08075C30	0x08075C33	thumb	getUnit__C10UnitTarget
0x08075C34	0x08075C39	thumb	getSelection__C10UnitTarget
