# addr	mode	name  (STT_FUNC from a byte-matching decomp ELF; blank name = let the finder synthesise one)
0x08073300	thumb	sub_08073300
0x0807335C	thumb	sub_0807335C
0x08073444	thumb	sub_08073444__FUs
0x08073460	thumb	ROMStrFmt__FiRC3MsgN21
0x080734A0	thumb	StrFmt
0x080735E0	thumb	print__3MsgRC5Colorb
0x0807362C	thumb	sub_0807362C
0x0807367C	thumb	sub_0807367C
0x080736B4	thumb	sub_080736B4
0x080736F8	thumb	sub_080736F8
0x08073734	thumb	hitPlayer
0x0807392C	thumb	sub_0807392C
0x08073ABC	thumb	sub_08073ABC
0x08073C4C	thumb	InitHeal
0x08073CF0	thumb	sub_08073CF0
0x08073D98	thumb	sub_08073D98
0x08073E3C	thumb	sub_08073E3C
0x08073EE8	thumb	statusWearOff__FP4UnitUsb
0x08073F88	thumb	getPlayerSkill
0x08073F98	thumb	sub_08073F98
0x08073FC4	thumb	sub_08073FC4
0x08074010	thumb	getPsi
0x08074020	thumb	sub_08074020
0x0807404C	thumb	sub_0807404C
0x08074098	thumb	getGoods
0x080740AC	thumb	sub_080740AC
0x080740D8	thumb	IsGoodsAndType
0x08074124	thumb	getGuestSkill
0x08074134	thumb	sub_08074134
0x08074160	thumb	sub_08074160
0x080741AC	thumb	getMonsterSkill
0x080741BC	thumb	sub_080741BC
0x080741E8	thumb	IsMonsterSkillAndType
0x08074234	thumb	triggerMonsterSkill
0x080742EC	thumb	sub_080742EC
0x08074338	thumb	sub_08074338
0x08074394	thumb	sub_08074394
0x08074414	thumb	sub_08074414__FiiibN23
0x08074494	thumb	sub_08074494
0x08074518	thumb	sub_08074518
0x0807459C	thumb	sub_0807459C__FUsiii
0x08074614	thumb	sub_08074614
0x08074630	thumb	get__12RhythmInRTTI
0x08074638	thumb	getRTTI__8RhythmIn
0x08074644	thumb	get__13RhythmOutRTTI
0x0807464C	thumb	getRTTI__9RhythmOut
0x08074658	thumb	get__13RhythmBgmRTTI
0x08074660	thumb	getRTTI__9RhythmBgm
0x0807466C	thumb	__9RhythmBgmUs
0x08074710	thumb	GetRhythmDataBySongNum__9RhythmBgmUs
0x0807473C	thumb	_._9RhythmBgm
0x0807476C	thumb	sub_0807476C__9RhythmBgm
0x080747CC	thumb	sub_080747CC__9RhythmBgmUs
0x080747F4	thumb	sub_080747F4__9RhythmBgm
0x08074854	thumb	sub_08074854__9RhythmBgmUs
0x0807487C	thumb	getTempo__9RhythmBgm
0x08074898	thumb	sub_08074898__9RhythmBgm
0x0807489C	thumb	sub_0807489C__9RhythmBgm
0x080748C8	thumb	sub_080748C8__9RhythmBgm
0x080749D8	thumb	_GLOBAL_.I.sub_080736F8
0x08074A1C	thumb	__9RhythmBgm
0x08074A34	thumb	get__11SuspendRTTI
0x08074A3C	thumb	getRTTI__7Suspend
0x08074A48	thumb	get__10ResumeRTTI
0x08074A50	thumb	getRTTI__6Resume
0x08074A5C	thumb	get__12UnitJoinRTTI
0x08074A64	thumb	getRTTI__8UnitJoin
0x08074A70	thumb	get__14UnitReviveRTTI
0x08074A78	thumb	getRTTI__10UnitRevive
0x08074A84	thumb	get__14UnitEscapeRTTI
0x08074A8C	thumb	getRTTI__10UnitEscape
0x08074A98	thumb	get__11UnitDieRTTI
0x08074AA0	thumb	getRTTI__7UnitDie
0x08074AAC	thumb	__4Unit
0x08074B44	thumb	Unit_dt
0x08074BA0	thumb	nullsub_106__4Unit
0x08074BA4	thumb	kill__4Unit
0x08074C50	thumb	revive__4Unit
0x08074C60	thumb	setDead__4UnitUib
0x08074C80	thumb	isAlive__4Unit
0x08074C94	thumb	isDead__4Unit
0x08074CA8	thumb	onTurn__4Unit
0x08074CE4	thumb	dispStatusMsg__4Unit
0x08075010	thumb	onAction__4UnitP6Action
0x0807502C	thumb	unit_d8__4UnitP6Action
0x08075044	thumb	unit_78__4UnitP6Action
0x08075048	thumb	alertActionFinish__4UnitP6Action
0x08075060	thumb	onActionFinish__4UnitP6Action
0x08075064	thumb	unit_e8__4UnitP6Action
0x0807507C	thumb	unit_88__4UnitP6Action
0x08075080	thumb	unit_f0__4UnitP6Action
0x08075098	thumb	unit_90__4UnitP6Action
0x0807509C	thumb	alertActionReceive__4UnitP6Action
0x080750B4	thumb	onActionReceive__4UnitP6Action
0x080750B8	thumb	unit_100__4UnitP6Action
0x080750D0	thumb	unit_a0__4UnitP6Action
0x080750D4	thumb	onNoStatus__4Unit
0x080750D8	thumb	setLevel__4Uniti
0x080750F0	thumb	setHP__4Uniti
0x08075120	thumb	setMaxHP__4Uniti
0x0807513C	thumb	setPP__4Uniti
0x0807516C	thumb	setMaxPP__4Uniti
0x08075188	thumb	setOffense__4Uniti
0x080751A0	thumb	setDefense__4Uniti
0x080751B8	thumb	setIQ__4Uniti
0x080751D0	thumb	setSpeed__4Uniti
0x080751E8	thumb	setKindness__4Uniti
0x08075200	thumb	setElementWeakness__4Unitii
0x08075224	thumb	setStatusWeakness__4UnitUsi
0x08075248	thumb	unit_170__4UnitUi
0x08075250	thumb	level__C4Unit
0x08075254	thumb	hpReal__C4Unit
0x08075258	thumb	hp__C4Unit
0x08075274	thumb	maxHP__C4Unit
0x08075278	thumb	ppReal__C4Unit
0x08075280	thumb	pp__C4Unit
0x0807529C	thumb	maxPP__C4Unit
0x080752A4	thumb	offense__C4Unit
0x080752AC	thumb	defense__C4Unit
0x080752B4	thumb	iq__C4Unit
0x080752BC	thumb	speed__C4Unit
0x080752C4	thumb	kindness__C4Unit
0x080752CC	thumb	getElementWeakness__C4UnitUi
0x080752D8	thumb	getStatusWeakness__C4UnitUs
0x080752E8	thumb	unit_200__C4Unit
0x080752F0	thumb	addCmd__4UnitUi
0x08075374	thumb	removeOneCmd__4UnitUs
0x08075400	thumb	clearAllCmds__4Unit
0x08075454	thumb	cmdCount__C4Unit
0x0807545C	thumb	getCmdType__4Uniti
0x08075480	thumb	getCmd__4Uniti
0x0807548C	thumb	hasCmd__4UnitUs
0x080754D0	thumb	getCmdIdx__4UnitUs
0x08075534	thumb	findCmd__4UnitUs
0x0807559C	thumb	unit_268__4UnitUi
0x08075744	thumb	flagStuff__4UnitUs
0x08075770	thumb	removeOneStatus__4UnitUs
0x080757FC	thumb	removeStatus__4UnitUs
0x08075840	thumb	clearAllStatuses__4Unit
0x08075894	thumb	statusCount__C4Unit
0x0807589C	thumb	getStatusType__4Uniti
0x080758C0	thumb	getStatus__4Uniti
0x080758CC	thumb	hasStatus__4UnitUs
0x08075910	thumb	getStatusIdx__4UnitUs
0x08075974	thumb	findStatus__4UnitUs
0x080759D0	thumb	getStatusTypeCount__4UnitUs
0x08075A20	thumb	_GLOBAL_.I.get__11SuspendRTTI
0x08075AA0	thumb	__7UnitDieUi
0x08075ABC	thumb	__7UnitDie
0x08075AD8	thumb	__10UnitEscapeUi
0x08075AF4	thumb	__10UnitEscape
0x08075B10	thumb	__10UnitReviveUi
0x08075B2C	thumb	__10UnitRevive
0x08075B48	thumb	__8UnitJoinUi
0x08075B64	thumb	__8UnitJoin
0x08075B80	thumb	__6Resume
0x08075B98	thumb	__7Suspend
0x08075BB0	thumb	__10UnitTargetUsP4Unit
0x08075BF8	thumb	_._10UnitTarget
0x08075C28	thumb	type__C10UnitTarget
0x08075C30	thumb	getUnit__C10UnitTarget
0x08075C34	thumb	getSelection__C10UnitTarget
0x08075C3C	thumb	targettingAlly__10UnitTarget
0x08075CD8	thumb	targettingMonster__10UnitTarget
0x08075D74	thumb	attackdata_a0__C10UnitTarget
0x08075D7C	thumb	attackdata_a8__C10UnitTarget
0x08075D9C	thumb	attackdata_b0__C10UnitTarget
0x08075DBC	thumb	attackdata_b8__C10UnitTarget
0x08075DC4	thumb	attackdata_c0__C10UnitTarget
0x08075DD4	thumb	attackdata_c8__10UnitTarget
0x08075E30	thumb	attackdata_68__10UnitTarget
0x08076104	thumb	addTarget__10UnitTargetP4Unit
0x0807616C	thumb	removeTarget__10UnitTargetP4Unit
0x080761C8	thumb	numTargets__C10UnitTarget
0x080761CC	thumb	attackdata_e8__C10UnitTarget
0x08076200	thumb	getTarget__10UnitTargeti
0x0807620C	thumb	getTargetIndex__C10UnitTargetP4Unit
0x08076240	thumb	attackdata_70__10UnitTarget
0x080765F0	thumb	attackdata_100__10UnitTargetP4Unit
0x08076658	thumb	attackdata_108__10UnitTargetP4Unit
0x080766B4	thumb	attackdata_110__C10UnitTarget
0x080766B8	thumb	attackdata_118__10UnitTargeti
0x080766C4	thumb	attackdata_120__C10UnitTargetP4Unit
0x080766F8	thumb	__16UnitTargetChoiceUsP4Unit
0x08076A68	thumb	_._16UnitTargetChoice
0x08076B30	thumb	sub_08076B30
0x08076BBC	thumb	sub_08076BBC
0x08076D18	thumb	sub_08076D18
0x08076E80	thumb	sub_08076E80
0x08076F34	thumb	sub_08076F34
0x08076FE8	thumb	sub_08076FE8
0x08076FF8	thumb	sub_08076FF8
0x08077008	thumb	sub_08077008
0x0807705C	thumb	sub_0807705C
0x080770B8	thumb	sub_080770B8
0x080770C8	thumb	sub_080770C8
0x080770E8	thumb	sub_080770E8
0x0807713C	thumb	sub_0807713C
0x08077200	thumb	sub_08077200
0x08077238	thumb	sub_08077238
0x080772F4	thumb	sub_080772F4
0x08077340	thumb	sub_08077340
0x0807739C	thumb	sub_0807739C
0x0807747C	thumb	sub_0807747C
0x080774BC	thumb	sub_080774BC
0x08077590	thumb	sub_08077590
0x080775E8	thumb	sub_080775E8
0x0807762C	thumb	sub_0807762C
0x08077670	thumb	sub_08077670
0x080776AC	thumb	sub_080776AC
0x080776E8	thumb	sub_080776E8
0x08077704	thumb	sub_08077704
0x08077898	thumb	sub_08077898
0x08077A48	thumb	sub_08077A48
0x08077A64	thumb	sub_08077A64
0x08077CF0	thumb	sub_08077CF0__16UnitTargetChoiceP4UnitUi
0x08077D8C	thumb	sub_08077D8C
0x08077D98	thumb	sub_08077D98
0x08077DB8	thumb	sub_08077DB8
0x08077DBC	thumb	sub_08077DBC
0x08077E28	thumb	sub_08077E28
0x08077EB0	thumb	sub_08077EB0
0x08077F34	thumb	__6ActionP4Unit
0x080781E0	thumb	_._6Action
0x08078210	thumb	getUser__C6Action
0x08078214	thumb	addTarget__6ActionP4Unit
0x0807827C	thumb	removeTarget__6ActionP4Unit
0x08078340	thumb	clearTargets__6Action
0x0807834C	thumb	numTargets__C6Action
0x08078358	thumb	getTarget__C6Actioni
0x08078388	thumb	getTargetIdx__6ActionP4Unit
0x08078410	thumb	fire__6Action
0x08078590	thumb	action_68__6Action
0x080786D8	thumb	action_70__6Action
0x080786DC	thumb	playSfx__6Action
0x08078700	thumb	tellUseMessage__6Action
0x0807873C	thumb	playDim__6Action
0x08078784	thumb	playAnim__6Action
0x080787CC	thumb	action_a0__6ActionP4Unit
0x08078BB0	thumb	isResisted__6ActionP4Unit
0x08078C3C	thumb	tellResisted__6ActionP4Unit
0x08078C7C	thumb	calcDidHit__6ActionP4Unit
0x08078D1C	thumb	tellMissed__6ActionP4Unit
0x08078D4C	thumb	onDamage__6ActionP4Unit
0x08079018	thumb	onAttack__6ActionP4Unit
0x080792E4	thumb	action_d8__6ActionP4UnitT1
0x080793B8	thumb	onPsiDamage__6ActionP4Unit
0x08079780	thumb	action_e8__6ActionP4UnitT1
0x0807983C	thumb	calcCrit__6ActionP4Unit
0x08079870	thumb	action_f8__6ActionP4Unit
0x080798F0	thumb	onNoEffect__6ActionP4Unit
0x08079970	thumb	onPPHeal__6ActionP4Unit
0x080799BC	thumb	onSuccess__6ActionP4Unit
0x080799C0	thumb	onInflictStatus__6ActionP4Unit
0x08079A4C	thumb	calcStatusInflict__6ActionP4UnitUsib
0x08079E58	thumb	onFail__6ActionP4Unit
0x08079EE4	thumb	action_130__6ActionP4UnitUsib
0x08079FD0	thumb	onPlayAnim__6ActionP4Unitb
0x0807A0D4	thumb	action_140__6Action
0x0807A178	thumb	action_148__6Action
0x0807A1C0	thumb	action_150__6Action
0x0807A1C4	thumb	action_1a8__6Action
0x0807A1D4	thumb	action_1b0__6Action
0x0807A1E0	thumb	action_1b8__6Action
0x0807A1F4	thumb	action_fixme__6Actioni
0x0807A28C	thumb	unit_join_callback
0x0807A3A4	thumb	unit_leave_callback
0x0807A714	thumb	fieldSet__6Actionib
0x0807A73C	thumb	ROMStr__C6ActionUs
0x0807A7FC	thumb	action_160__C6ActionUsRC3Msg
0x0807A88C	thumb	__6Action
0x0807A8B8	thumb	getPlayerRTTI
0x0807A8C0	thumb	getRTTI__6Player
0x0807A8CC	thumb	createPlayerName__FUs
0x0807A904	thumb	__6PlayerUsUs
0x0807AAEC	thumb	sub_0807AAEC
0x0807AC28	thumb	sub_0807AC28
0x0807AC60	thumb	sub_0807AC60
0x0807ACA0	thumb	sub_0807ACA0
0x0807ACF0	thumb	dt__6Player
0x0807ADA4	thumb	sub_0807ADA4
0x0807AEC8	thumb	sub_0807AEC8
0x0807AF20	thumb	sub_0807AF20
0x0807AFC4	thumb	sub_0807AFC4
0x0807B040	thumb	sub_0807B040
0x0807B168	thumb	sub_0807B168
0x0807B418	thumb	sub_0807B418
0x0807B444	thumb	sub_0807B444
0x0807B450	thumb	onTurn__6Player
0x0807B4B8	thumb	unit_78__6PlayerP6Action
0x0807B4D8	thumb	unit_88__6PlayerP6Action
0x0807B4F8	thumb	onNoStatus__6Player
0x0807B528	thumb	kill__6Player
0x0807B5D4	thumb	revive__4Player
0x0807B67C	thumb	levelUp__6Playeri
0x0807BA3C	thumb	tellStatUpgrade__6PlayerR3MsgiiUs
0x0807BAE4	thumb	sub_0807BAE4
0x0807BB1C	thumb	sub_0807BB1C
0x0807BBA4	thumb	setHP__6Playeri
0x0807BBD8	thumb	sub_0807BBD8
0x0807BBE8	thumb	sub_0807BBE8
0x0807BBF8	thumb	sub_0807BBF8
0x0807BC18	thumb	setPP__6Playeri
0x0807BC4C	thumb	sub_0807BC4C
0x0807BC5C	thumb	sub_0807BC5C
0x0807BC6C	thumb	unit_178__6Player
0x0807BC74	thumb	id__C6Player
0x0807BC80	thumb	name__C6Player
0x0807BCB0	thumb	sub_0807BCB0
0x0807BCC4	thumb	sub_0807BCC4
0x0807BCCC	thumb	sub_0807BCCC
0x0807BCF4	thumb	hp__C6Player
0x0807BD04	thumb	sub_0807BD04
0x0807BD14	thumb	sub_0807BD14
0x0807BD24	thumb	sub_0807BD24
0x0807BD34	thumb	pp__C6Player
0x0807BD44	thumb	sub_0807BD44
0x0807BD54	thumb	sub_0807BD54
0x0807BD64	thumb	sub_0807BD64
0x0807BD74	thumb	attackSfx__6Player
0x0807BD98	thumb	critSfx__6Player
0x0807BD9C	thumb	missSfx__6Player
0x0807BDB4	thumb	sub_0807BDB4
0x0807BE24	thumb	sub_0807BE24
0x0807BE84	thumb	sub_0807BE84
0x0807BE90	thumb	sub_0807BE90
0x0807BEA0	thumb	sub_0807BEA0
0x0807BF10	thumb	sub_0807BF10
0x0807BF70	thumb	sub_0807BF70
0x0807BF7C	thumb	sub_0807BF7C
0x0807BF8C	thumb	sub_0807BF8C
0x0807BFC8	thumb	sub_0807BFC8
0x0807C030	thumb	sub_0807C030
0x0807C09C	thumb	sub_0807C09C
0x0807C108	thumb	sub_0807C108
0x0807C114	thumb	sub_0807C114
0x0807C124	thumb	sub_0807C124
0x0807C134	thumb	sub_0807C134
0x0807C144	thumb	sub_0807C144
0x0807C188	thumb	sub_0807C188
0x0807C1C8	thumb	sub_0807C1C8
0x0807C1E4	thumb	sub_0807C1E4
0x0807C244	thumb	sub_0807C244
0x0807C260	thumb	nullsub_31
0x0807C264	thumb	sub_0807C264
0x0807C324	thumb	sub_0807C324
0x0807C378	thumb	sub_0807C378
0x0807C4D4	thumb	_GLOBAL_I_PlayerRTTI
0x0807C4F0	thumb	sub_0807C4F0
0x0807C518	thumb	sub_0807C518
0x0807C540	thumb	sub_0807C540
0x0807C560	thumb	sub_0807C560
0x0807C588	thumb	sub_0807C588
0x0807C5A8	thumb	sub_0807C5A8
0x0807C5D0	thumb	sub_0807C5D0
0x0807C5F8	thumb	sub_0807C5F8
0x0807C610	thumb	sub_0807C610
0x0807C614	thumb	sub_0807C614
0x0807C634	thumb	sub_0807C634
0x0807C654	thumb	sub_0807C654
0x0807C674	thumb	sub_0807C674
0x0807C694	thumb	sub_0807C694
0x0807C6B8	thumb	__6Player
0x0807C718	thumb	sub_0807C718
0x0807C8F8	thumb	sub_0807C8F8
0x0807C96C	thumb	sub_0807C96C
0x0807C9EC	thumb	sub_0807C9EC
0x0807CA78	thumb	sub_0807CA78
0x0807CAEC	thumb	sub_0807CAEC
0x0807CB60	thumb	sub_0807CB60
0x0807CBB8	thumb	sub_0807CBB8
0x0807CC78	thumb	sub_0807CC78
0x0807CD3C	thumb	sub_0807CD3C
0x0807CDDC	thumb	sub_0807CDDC
0x0807CE4C	thumb	nullsub_58
0x0807CE50	thumb	sub_0807CE50
0x0807CE80	thumb	sub_0807CE80
0x0807CE98	thumb	sub_0807CE98
0x0807CEB8	thumb	sub_0807CEB8
0x0807CED8	thumb	sub_0807CED8
0x0807CEF4	thumb	sub_0807CEF4
0x0807CF00	thumb	sub_0807CF00
0x0807CF04	thumb	sub_0807CF04
0x0807CF30	thumb	sub_0807CF30
0x0807CF5C	thumb	sub_0807CF5C
0x0807D0EC	thumb	sub_0807D0EC
0x0807D208	thumb	sub_0807D208
0x0807D24C	thumb	sub_0807D24C
0x0807D274	thumb	sub_0807D274
0x0807D27C	thumb	sub_0807D27C
0x0807D280	thumb	sub_0807D280
0x0807D28C	thumb	sub_0807D28C
0x0807D360	thumb	sub_0807D360
0x0807D3A8	thumb	sub_0807D3A8
0x0807D3F4	thumb	GoodsMenu_ct
0x0807DB08	thumb	sub_0807DB08
0x0807DCC4	thumb	sub_0807DCC4
0x0807DCE8	thumb	sub_0807DCE8
0x0807DDCC	thumb	sub_0807DDCC
0x0807DDF0	thumb	sub_0807DDF0
0x0807DE18	thumb	sub_0807DE18
0x0807DE1C	thumb	sub_0807DE1C
0x0807DE28	thumb	sub_0807DE28
0x0807DED4	thumb	sub_0807DED4
0x0807DF00	thumb	sub_0807DF00
0x0807DF5C	thumb	sub_0807DF5C
0x0807DFDC	thumb	sub_0807DFDC
0x0807E014	thumb	sub_0807E014
0x0807E04C	thumb	sub_0807E04C
0x0807E088	thumb	sub_0807E088
0x0807E164	thumb	sub_0807E164
0x0807E174	thumb	sub_0807E174
0x0807E264	thumb	sub_0807E264
0x0807E338	thumb	sub_0807E338
0x0807E418	thumb	sub_0807E418
0x0807E428	thumb	sub_0807E428
0x0807E448	thumb	sub_0807E448
0x0807E44C	thumb	sub_0807E44C
0x0807E48C	thumb	sub_0807E48C
0x0807E4CC	thumb	sub_0807E4CC
0x0807E50C	thumb	sub_0807E50C
0x0807E54C	thumb	sub_0807E54C
0x0807E58C	thumb	sub_0807E58C
0x0807E5DC	thumb	sub_0807E5DC
0x0807E61C	thumb	sub_0807E61C
0x0807E994	thumb	sub_0807E994
0x0807EA24	thumb	sub_0807EA24
0x0807EAB4	thumb	sub_0807EAB4
0x0807EB40	thumb	sub_0807EB40
0x0807EB58	thumb	sub_0807EB58
0x0807EB88	thumb	sub_0807EB88
0x0807EBA0	thumb	sub_0807EBA0
0x0807F12C	thumb	sub_0807F12C
0x0807F3A4	thumb	sub_0807F3A4
0x0807F424	thumb	sub_0807F424
0x0807F4A4	thumb	sub_0807F4A4
0x0807F558	thumb	sub_0807F558
0x0807F5D0	thumb	sub_0807F5D0
0x0807F648	thumb	sub_0807F648
0x0807F7DC	thumb	sub_0807F7DC
0x0807F964	thumb	sub_0807F964
0x0807FAF4	thumb	sub_0807FAF4
0x0807FC84	thumb	sub_0807FC84
0x0807FE08	thumb	sub_0807FE08
0x0807FF98	thumb	sub_0807FF98
0x08080040	thumb	sub_08080040
0x08080060	thumb	sub_08080060
0x080800F0	thumb	sub_080800F0
0x08080110	thumb	sub_08080110
0x0808013C	thumb	sub_0808013C
0x08080144	thumb	sub_08080144
0x08080148	thumb	sub_08080148
0x0808014C	thumb	sub_0808014C
0x080801A4	thumb	sub_080801A4
0x080801F8	thumb	sub_080801F8
0x080801FC	thumb	sub_080801FC
0x08080220	thumb	sub_08080220
0x08080244	thumb	sub_08080244
0x0808025C	thumb	sub_0808025C
0x0808028C	thumb	sub_0808028C
0x080802A4	thumb	sub_080802A4
0x080803B4	thumb	get__15PlayerSkillRTTI
0x080803BC	thumb	getRTTI__11PlayerSkill
0x080803C8	thumb	getName__11PlayerSkillUs
0x080803F4	thumb	__11PlayerSkillUsP4Unit
0x08080424	thumb	_._11PlayerSkill
0x08080438	thumb	action_1c0__11PlayerSkill
0x0808044C	thumb	id__C11PlayerSkill
0x08080454	thumb	name__C11PlayerSkill
0x08080484	thumb	action_1d8__C11PlayerSkill
0x08080560	thumb	sub_08080560
0x08080570	thumb	action_1e0__11PlayerSkill
0x08080574	thumb	effect__C11PlayerSkill
0x0808057C	thumb	element__C11PlayerSkill
0x08080584	thumb	target__C11PlayerSkill
0x0808058C	thumb	attackMult__C11PlayerSkill
0x08080594	thumb	healLo__C11PlayerSkill
0x0808059C	thumb	healHi__C11PlayerSkill
0x080805A4	thumb	ailment__C11PlayerSkill
0x080805AC	thumb	ailmentChance__C11PlayerSkill
0x080805B4	thumb	hasAction__C11PlayerSkill
0x080805C4	thumb	priority__C11PlayerSkill
0x080805CC	thumb	getUseMessage__C11PlayerSkill
0x080805F4	thumb	getForceUseMessage__C11PlayerSkill
0x0808060C	thumb	hasDim__C11PlayerSkill
0x08080620	thumb	animNo__C11PlayerSkill
0x08080628	thumb	successAnimNo__C11PlayerSkill
0x08080630	thumb	critAnimNo__C11PlayerSkill
0x08080674	thumb	sfxNo__C11PlayerSkill
0x0808067C	thumb	hitChance__C11PlayerSkill
0x08080688	thumb	critChance__C11PlayerSkill
0x08080690	thumb	redirectable__C11PlayerSkill
0x080806A4	thumb	userAttackSfx__C11PlayerSkillP4Unit
0x080806D8	thumb	userCritSfx__C11PlayerSkill
0x0808070C	thumb	userMissSfx__C11PlayerSkill
0x08080740	thumb	_GLOBAL_.I.sub_0807C718
0x0808075C	thumb	__11PlayerSkill
0x08080788	thumb	get__14GuestSkillRTTI
0x08080790	thumb	getRTTI__10GuestSkill
0x0808079C	thumb	getName
0x080807AC	thumb	__10GuestSkillUsP4Unit
0x080807DC	thumb	_._10GuestSkill
0x080807F0	thumb	action_1c0__10GuestSkill
0x08080804	thumb	id__C10GuestSkill
0x0808080C	thumb	name__C10GuestSkill
0x0808083C	thumb	action_1d8__C10GuestSkill
0x0808084C	thumb	action_1e0__10GuestSkill
0x08080850	thumb	effect__C10GuestSkill
0x08080858	thumb	element__C10GuestSkill
0x08080860	thumb	target__C10GuestSkill
0x08080868	thumb	attackMult__C10GuestSkill
0x08080870	thumb	healLo__C10GuestSkill
0x08080878	thumb	healHi__C10GuestSkill
0x08080880	thumb	ailment__C10GuestSkill
0x08080888	thumb	ailmentChance__C10GuestSkill
0x08080890	thumb	hasAction__C10GuestSkill
0x080808A0	thumb	priority__C10GuestSkill
0x080808A8	thumb	getUseMessage__C10GuestSkill
0x080808D0	thumb	getForceUseMessage__C10GuestSkill
0x080808F8	thumb	hasDim__C10GuestSkill
0x0808090C	thumb	animNo__C10GuestSkill
0x08080914	thumb	successAnimNo__C10GuestSkill
0x0808091C	thumb	critAnimNo__C10GuestSkill
0x08080960	thumb	sfxNo__C10GuestSkill
0x08080968	thumb	hitChance__C10GuestSkill
0x08080974	thumb	critChance__C10GuestSkill
0x0808097C	thumb	redirectable__C10GuestSkill
0x08080990	thumb	action_288__10GuestSkill
0x08080994	thumb	action_290__10GuestSkill
0x08080998	thumb	action_298__10GuestSkill
0x0808099C	thumb	_GLOBAL_.I.get__14GuestSkillRTTI
0x080809B8	thumb	__10GuestSkill
0x080809E4	thumb	get__11MonsterRTTI
0x080809EC	thumb	getRTTI__7Monster
0x080809F8	thumb	get_monster_name
0x08080A24	thumb	__7MonsterUsUs
0x08080B60	thumb	resetStats__7Monster
0x08080CE4	thumb	resetRewards__7Monster
0x08080D48	thumb	genDeathMsg__7Monster
0x08080DD0	thumb	_._7Monster
0x08080E28	thumb	onTurn__7Monster
0x08080EB4	thumb	calcAction__7Monster
0x08080EB8	thumb	monster_2c8__7MonsterP6Action
0x08080F54	thumb	sub_08080F54__7Monster
0x08080FD0	thumb	scaledExperience__7Monster
0x08080FEC	thumb	calcItemDrop__7Monster
0x08081068	thumb	scaledMoney__7Monster
0x08081084	thumb	monster_2f8__7Monster
0x0808110C	thumb	monster_300__7Monsteri
0x08081494	thumb	setHP__7Monsteri
0x080814C0	thumb	monster_308__7MonsterRC3Msg
0x080814D0	thumb	setDeathAnim__7Monsteri
0x080814DC	thumb	setExperience__7Monsteri
0x080814E8	thumb	setMoney__7Monsteri
0x080814F4	thumb	unit_178__7Monster
0x080814FC	thumb	id__C7Monster
0x08081504	thumb	name__C7Monster
0x08081518	thumb	fmtEncounterMsg__7Monster
0x08081584	thumb	deathMsg__7Monster
0x0808159C	thumb	deathSeq__7Monster
0x080815A8	thumb	type__7Monster
0x080815B0	thumb	monster_328__7Monster
0x080815C4	thumb	surprised__7Monster
0x080815D0	thumb	numSkills__7Monster
0x08081608	thumb	getSkill__7Monsteri
0x08081618	thumb	attackSfx__7Monster
0x08081624	thumb	critSfx__7Monster
0x08081634	thumb	missSfx__7Monster
0x08081644	thumb	numWeaknesses__C7Monster
0x08081648	thumb	getWeakness__C7Monsteri
0x08081658	thumb	battlePos__C7Monster
0x08081660	thumb	hasBackSprite__C7Monster
0x0808168C	thumb	isFadeOnDeath__C7Monster
0x080816B8	thumb	experience__C7Monster
0x080816C4	thumb	money__C7Monster
0x080816D0	thumb	addDrop__7MonsterUsUi
0x080816FC	thumb	monster_3a8__7MonsterUs
0x08081764	thumb	numDrops__C7Monster
0x08081770	thumb	getDropID__C7Monsteri
0x08081780	thumb	getDropChance__C7Monsteri
0x08081790	thumb	sub_08081790
0x080817AC	thumb	onRoundBegin__7Monster
0x080817B0	thumb	sub_080817B0
0x080817CC	thumb	onRoundEnd__7Monster
0x080817D0	thumb	sub_080817D0__7MonsterUs
0x08081978	thumb	_GLOBAL_.I.get__11MonsterRTTI
0x08081994	thumb	sub_08081994
0x080819BC	thumb	sub_080819BC
0x080819E4	thumb	sub_080819E4
0x08081A08	thumb	sub_08081A08
0x08081A30	thumb	sub_08081A30
0x08081A50	thumb	sub_08081A50
0x08081A78	thumb	sub_08081A78
0x08081A98	thumb	sub_08081A98
0x08081AC0	thumb	sub_08081AC0
0x08081AE8	thumb	sub_08081AE8
0x08081B00	thumb	sub_08081B00
0x08081B20	thumb	sub_08081B20
0x08081B44	thumb	sub_08081B44
0x08081B64	thumb	sub_08081B64
0x08081B84	thumb	sub_08081B84
0x08081BA4	thumb	sub_08081BA4
0x08081BC4	thumb	sub_08081BC4
0x08081BE4	thumb	sub_08081BE4
0x08081C08	thumb	sub_08081C08
0x08081C48	thumb	__12BattleSpriteP7Monster
0x08081D48	thumb	dt__12BattleSprite
0x08081D70	thumb	sub_08081D70
0x08081DDC	thumb	sub_08081DDC
0x08081E90	thumb	sub_08081E90
0x08081E94	thumb	sub_08081E94
0x08081EC4	thumb	sub_08081EC4
0x08081EF4	thumb	sub_08081EF4
0x08081F0C	thumb	sub_08081F0C
0x08081F14	thumb	sub_08081F14
0x08081F88	thumb	sub_08081F88
0x08081F8C	thumb	sub_08081F8C
0x08081FC8	thumb	sub_08081FC8
0x08081FF4	thumb	sub_08081FF4
0x08082020	thumb	get__16MonsterSkillRTTI
0x08082028	thumb	getRTTI__12MonsterSkill
0x08082034	thumb	getName__12MonsterSkillUs
0x08082044	thumb	__12MonsterSkillUsP4Unit
